Scheme Code	Scheme Name	Asset Value	Date	ISIN Growth	ISIN Reinvestment
150479	Franklin India Balanced Advantage Fund- IDCW- Direct	14.3608	25-Aug-2025	INF090I01WR3	INF090I01WS1
100119	HDFC Balanced Advantage Fund - Growth Plan	516.428	25-Aug-2025	INF179K01830	-
118968	HDFC Balanced Advantage Fund - Growth Plan - Direct Plan	558.485	25-Aug-2025	INF179K01WA6	-
100120	HDFC Balanced Advantage Fund - IDCW Plan	38.79	25-Aug-2025	INF179K01814	INF179K01822
118969	HDFC Balanced Advantage Fund - IDCW Plan - Direct Plan	45.349	25-Aug-2025	INF179K01VY8	INF179K01VZ5
152509	Helios Balanced Advantage Fund- Direct Plan- Growth Option	11.49	25-Aug-2025	INF0R8701145	-
152511	Helios Balanced Advantage Fund- Direct Plan-IDCW Option	11.49	25-Aug-2025	INF0R8701152	INF0R8701160
152512	Helios Balanced Advantage Fund- Regular Plan- Growth Option	11.23	25-Aug-2025	INF0R8701111	-
152510	Helios Balanced Advantage Fund- Regular Plan-IDCW Option	11.23	25-Aug-2025	INF0R8701129	INF0R8701137
151129	HSBC Balanced Advantage Fund - Direct Growth	50.5487	25-Aug-2025	INF917K01IN1	-
151128	HSBC Balanced Advantage Fund - Direct IDCW	23.254	25-Aug-2025	INF917K01IM3	INF917K01IL5
151127	HSBC Balanced Advantage Fund - Regular Growth	43.5695	25-Aug-2025	INF917K01KY4	-
151126	HSBC Balanced Advantage Fund - Regular IDCW	19.5763	25-Aug-2025	INF917K01KW8	INF917K01KX6
120377	ICICI Prudential Balanced Advantage Fund - Direct Plan -  Growth	83.48	25-Aug-2025	INF109K012B0	-
120376	ICICI Prudential Balanced Advantage Fund - Direct Plan -  IDCW	29.92	25-Aug-2025	INF109K010B4	INF109K011B2
122236	ICICI Prudential Balanced Advantage Fund - Direct Plan - Monthly IDCW	26.75	25-Aug-2025	INF109K016W7	INF109K015W9
131451	ICICI Prudential Balanced Advantage Fund - Direct Plan - Quarterly IDCW	18.08	09-Sep-2022	INF109KA1Y50	INF109KA1Y43
104685	ICICI Prudential Balanced Advantage Fund - Growth	74.79	25-Aug-2025	INF109K01BH2	-
104686	ICICI Prudential Balanced Advantage Fund - IDCW	19.04	25-Aug-2025	INF109K01EG8	INF109K01BG4
122168	ICICI Prudential Balanced Advantage Fund - Monthly IDCW	22.40	25-Aug-2025	INF109K018W3	INF109K017W5
131450	ICICI Prudential Balanced Advantage Fund - Quarterly IDCW	16.38	09-Sep-2022	INF109KA1Y35	INF109KA1Y27
120333	Invesco India Balanced Advantage Fund - Direct Plan - Growth	64.28	25-Aug-2025	INF205K01LN5	-
120332	Invesco India Balanced Advantage Fund - Direct Plan - IDCW (Payout / Reinvestment)	24.42	25-Aug-2025	INF205K01LL9	INF205K01LM7
106317	Invesco India Balanced Advantage Fund - Growth	54.15	25-Aug-2025	INF205K01213	-
106316	Invesco India Balanced Advantage Fund - IDCW (Payout / Reinvestment)	20.02	25-Aug-2025	INF205K01239	INF205K01221
147789	ITI Balanced Advantage Fund - Direct Plan - Growth Option	16.1795	25-Aug-2025	INF00XX01689	-
147788	ITI Balanced Advantage Fund - Direct Plan - IDCW Option	14.2533	25-Aug-2025	INF00XX01697	INF00XX01705
147787	ITI Balanced Advantage Fund - Regular Plan - Growth Option	14.4748	25-Aug-2025	INF00XX01655	-
147786	ITI Balanced Advantage Fund - Regular Plan - IDCW Option	12.5797	25-Aug-2025	INF00XX01663	INF00XX01671
144335	Kotak Balanced Advantage Fund  - Direct Plan -Growth Option	22.272	25-Aug-2025	INF174KA1210	-
144336	Kotak Balanced Advantage Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option Option	20.506	25-Aug-2025	INF174KA1160	INF174KA1178
144334	Kotak Balanced Advantage Fund -Direct Plan  -Payout of Income Distribution cum capital withdrawal option	22.273	25-Aug-2025	INF174KA1194	INF174KA1202
144333	Kotak Balanced Advantage Fund -Regular Plan - Growth Option	20.506	25-Aug-2025	INF174KA1186	-
149261	LIC MF Balanced Advantage Fund-Direct Plan-Growth	14.5062	25-Aug-2025	INF767K01QY0	-
149260	LIC MF Balanced Advantage Fund-Direct Plan-IDCW	12.9789	25-Aug-2025	INF767K01QZ7	INF767K01RA8
149259	LIC MF Balanced Advantage Fund-Regular Plan-Growth	13.6115	25-Aug-2025	INF767K01QV6	-
149258	LIC MF Balanced Advantage Fund-Regular Plan-IDCW	12.3372	25-Aug-2025	INF767K01QW4	INF767K01QX2
149406	Mahindra Manulife Balanced Advantage Fund - Direct Plan - Growth	15.3582	25-Aug-2025	INF174V01BE0	-
149407	Mahindra Manulife Balanced Advantage Fund - Direct Plan - IDCW	13.0952	25-Aug-2025	INF174V01BF7	INF174V01BG5
149404	Mahindra Manulife Balanced Advantage Fund - Regular Plan - Growth	14.3915	25-Aug-2025	INF174V01BB6	-
149405	Mahindra Manulife Balanced Advantage Fund - Regular Plan - IDCW	12.1645	25-Aug-2025	INF174V01BC4	INF174V01BD2
150470	Mirae Asset Balanced Advantage Fund Direct Plan- Growth	14.711	25-Aug-2025	INF769K01IN6	-
150471	Mirae Asset Balanced Advantage Fund Direct Plan- IDCW	14.702	25-Aug-2025	INF769K01IM8	INF769K01IO4
150474	Mirae Asset Balanced Advantage Fund Regular Plan IDCW	14.091	25-Aug-2025	INF769K01IJ4	INF769K01IL0
150473	Mirae Asset Balanced Advantage Fund Regular Plan- Growth	14.094	25-Aug-2025	INF769K01IK2	-
139872	Motilal Oswal Balanced Advantage Fund  (MOFDYNAMIC) - Direct Plan - Growth Option	22.6022	25-Aug-2025	INF247L01635	-
139863	Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Annual Dividend Payout Option	14.5558	25-Aug-2025	INF247L01601	INF247L01627
139870	Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC) - Regular Plan - Growth Option	20.3003	25-Aug-2025	INF247L01585	-
139866	Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment	15.3816	25-Aug-2025	INF247L01650	INF247L01676
139865	Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment	13.5760	25-Aug-2025	INF247L01643	INF247L01668
139871	Motilal Oswal Balanced Advantage Fund Regular - Quarterly IDCW Payout/Reinvestment	12.6860	25-Aug-2025	INF247L01593	INF247L01619
149264	NJ Balanced Advantage Fund - Direct Plan - Growth Option	14.48	25-Aug-2025	INF0J8L01040	-
149265	NJ Balanced Advantage Fund - Direct Plan - IDCW Payout Option	14.48	25-Aug-2025	INF0J8L01032	-
149266	NJ Balanced Advantage Fund - Regular Plan - Growth Option	13.78	25-Aug-2025	INF0J8L01024	-
149263	NJ Balanced Advantage Fund - Regular Plan - IDCW Payout Option	13.78	25-Aug-2025	INF0J8L01016	-
148658	PGIM India Balanced Advantage Fund -  Direct Plan - Growth Option	16.68	25-Aug-2025	INF663L01V49	-
148659	PGIM India Balanced Advantage Fund - Direct Plan - Dividend Option	12.03	25-Aug-2025	INF663L01V56	INF663L01V64
148660	PGIM India Balanced Advantage Fund - Regular Plan - Dividend Option	11.67	25-Aug-2025	INF663L01V80	INF663L01V98
148657	PGIM India Balanced Advantage Fund - Regular Plan - Growth Option	15.4	25-Aug-2025	INF663L01V72	-
152469	Parag Parikh Dynamic Asset Allocation Fund - Direct Plan - Monthly IDCW Reinvestment	10.4117	25-Aug-2025	-	INF879O01282
152468	Parag Parikh Dynamic Asset Allocation Fund - Direct Plan Growth	11.3732	25-Aug-2025	INF879O01266	-
152467	Parag Parikh Dynamic Asset Allocation Fund - Regular Plan - Monthly IDCW Reinvestment	10.2224	25-Aug-2025	-	INF879O01258
152464	Parag Parikh Dynamic Asset Allocation Fund - Regular Plan Growth	11.3216	25-Aug-2025	INF879O01233	-
151713	quant Dynamic Asset Allocation Fund - Growth Option - Direct Plan	17.017	25-Aug-2025	INF966L01BL5	-
151714	quant Dynamic Asset Allocation Fund - Growth Option - Regular Plan	16.4097	25-Aug-2025	INF966L01BO9	-
151712	quant Dynamic Asset Allocation Fund - IDCW Option - Direct Plan	17.0119	25-Aug-2025	INF966L01BM3	INF966L01BN1
151715	quant Dynamic Asset Allocation Fund - IDCW Option - Regular Plan	16.4112	25-Aug-2025	INF966L01BP6	INF966L01BQ4
152188	Samco Dynamic Asset Allocation Fund - Direct Plan - Growth Option	10.71	25-Aug-2025	INF0K1H01131	-
152186	Samco Dynamic Asset Allocation Fund - Direct Plan - IDCW Option	10.70	25-Aug-2025	INF0K1H01149	INF0K1H01156
152187	Samco Dynamic Asset Allocation Fund - Regular Plan - Growth Option	10.42	25-Aug-2025	INF0K1H01099	-
152185	Samco Dynamic Asset Allocation Fund - Regular Plan - IDCW Option	10.42	25-Aug-2025	INF0K1H01107	INF0K1H01115
149134	SBI Balanced Advantage Fund - Direct Plan - Growth	15.9279	25-Aug-2025	INF200KA1Y73	-
149135	SBI Balanced Advantage Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	15.9283	25-Aug-2025	INF200KA1Y81	INF200KA1Y99
149132	SBI Balanced Advantage Fund - Regular Plan - Growth	15.3174	25-Aug-2025	INF200KA1Y40	-
149133	SBI Balanced Advantage Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	15.3176	25-Aug-2025	INF200KA1Y57	INF200KA1Y65
147406	Shriram Balanced Advantage Fund - Direct Growth	18.7268	25-Aug-2025	INF680P01208	-
147403	Shriram Balanced Advantage Fund - Direct- IDCW	18.5945	25-Aug-2025	INF680P01216	INF680P01224
147405	Shriram Balanced Advantage Fund - Regular Growth	16.6926	25-Aug-2025	INF680P01174	-
147404	Shriram Balanced Advantage Fund - Regular-IDCW	16.7145	25-Aug-2025	INF680P01182	INF680P01190
149717	Sundaram Balanced Advantage Fund ( Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Growth Option	41.3030	25-Aug-2025	INF173K01FI7	-
149718	Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option	18.9625	25-Aug-2025	INF173K01FF3	INF173K01FG1
149715	Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Growth Option	35.1554	25-Aug-2025	INF173K01585	-
149716	Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Monthly Income Distribution CUM Capital Withdrawal Option	15.4874	25-Aug-2025	INF173K01551	INF173K01569
146006	TATA Balanced Advantage Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option	22.7087	25-Aug-2025	INF277K014S6	-
146008	TATA Balanced Advantage Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option	22.7087	25-Aug-2025	-	INF277K015S3
146005	TATA Balanced Advantage Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option	20.4766	25-Aug-2025	INF277K011S2	-
146009	TATA Balanced Advantage Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option	20.4766	25-Aug-2025	-	INF277K012S0
146010	Tata Balanced Advantage Fund-Direct Plan-Growth	22.7087	25-Aug-2025	INF277K013S8	-
146007	Tata Balanced Advantage Fund-Regular Plan-Growth	20.4766	25-Aug-2025	INF277K010S4	-
153376	Unifi Dynamic Asset Allocation Fund - Direct Growth	10.376	25-Aug-2025	INF1MIY01015	-
153377	Unifi Dynamic Asset Allocation Fund - Regular Growth	10.3481	25-Aug-2025	INF1MIY01023	-
142038	Union Balanced Advantage Fund - Direct Plan - Growth Option	21.89	25-Aug-2025	INF582M01DE9	-
142037	Union Balanced Advantage Fund - Direct Plan - IDCW Option	21.89	25-Aug-2025	INF582M01DG4	INF582M01DF6
142035	Union Balanced Advantage Fund - Regular Plan - Growth Option	20.29	25-Aug-2025	INF582M01DI0	-
142036	Union Balanced Advantage Fund - Regular Plan - IDCW Option	20.29	25-Aug-2025	INF582M01DK6	INF582M01DJ8
100646	UTI - Unit Linked Insurance Plan	42.0997	25-Aug-2025	-	-
120784	UTI - Unit Linked Insurance Plan- Direct	45.5719	25-Aug-2025	-	-
151885	UTI Balanced Advantage Fund - Direct Plan - Growth Option	13.0197	25-Aug-2025	INF789F1AYV3	-
151883	UTI Balanced Advantage Fund - Direct Plan - Payout of IDCW Option	13.0196	25-Aug-2025	INF789F1AYW1	-
151882	UTI Balanced Advantage Fund - Regular Plan - Growth Option	12.6545	25-Aug-2025	INF789F1AYT7	-
151884	UTI Balanced Advantage Fund - Regular Plan - Payout of IDCW Option	12.6546	25-Aug-2025	INF789F1AYU5	-
151267	WhiteOak Capital Balanced Advantage Fund Direct Plan Growth	14.967	25-Aug-2025	INF03VN01738	-
151268	WhiteOak Capital Balanced Advantage Fund Regular Plan Growth	14.366	25-Aug-2025	INF03VN01720	-
132996	Aditya Birla Sun Life Equity Savings Fund - Direct - IDCW	15.76	25-Aug-2025	INF209KA1TQ7	INF209KA1TR5
132995	Aditya Birla Sun Life Equity Savings Fund - Direct Plan - Growth	24.58	25-Aug-2025	INF209KA1TP9	-
132997	Aditya Birla Sun Life Equity Savings Fund - Regular - IDCW	13.39	25-Aug-2025	INF209KA1TT1	INF209KA1TU9
132998	Aditya Birla Sun Life Equity Savings Fund - Regular Plan - Growth	22.18	25-Aug-2025	INF209KA1TS3	-
135120	Axis Equity Savings Fund - Direct Plan - Growth	25.18	25-Aug-2025	INF846K01VJ3	-
135121	Axis Equity Savings Fund - Direct Plan - Monthly IDCW	13.84	25-Aug-2025	INF846K01VK1	INF846K01VL9
135124	Axis Equity Savings Fund - Direct Plan - Quarterly IDCW	14.21	25-Aug-2025	INF846K01VM7	INF846K01VN5
139520	Axis Equity Savings Fund - Direct Plan - Regular IDCW	13.60	25-Aug-2025	INF846K01XP6	INF846K01XQ4
135122	Axis Equity Savings Fund - Regular Plan - Growth	22.22	25-Aug-2025	INF846K01VO3	-
135123	Axis Equity Savings Fund - Regular Plan - Monthly IDCW	11.77	25-Aug-2025	INF846K01VP0	INF846K01VQ8
135125	Axis Equity Savings Fund - Regular Plan - Quarterly IDCW	12.27	25-Aug-2025	INF846K01VR6	INF846K01VS4
139521	Axis Equity Savings Fund - Regular Plan - Regular IDCW	12.79	25-Aug-2025	INF846K01XR2	INF846K01XS0
153770	BAJAJ FINSERV EQUITY SAVINGS FUND -  DIRECT - IDCW	10.021	25-Aug-2025	INF0QA701BU7	INF0QA701BV5
153758	BAJAJ FINSERV EQUITY SAVINGS FUND - DIRECT - GROWTH	10.021	25-Aug-2025	INF0QA701BT9	-
153769	BAJAJ FINSERV EQUITY SAVINGS FUND - REGULAR - GROWTH	10.019	25-Aug-2025	INF0QA701BQ5	-
153771	BAJAJ FINSERV EQUITY SAVINGS FUND - REGULAR - IDCW	10.019	25-Aug-2025	INF0QA701BR3	INF0QA701BS1
108995	BANDHAN Equity Savings Fund - Regular Plan - Growth	31.338	25-Aug-2025	INF194K01581	-
108992	BANDHAN Equity Savings Fund - Regular Plan - Monthly IDCW	11.087	25-Aug-2025	INF194K01599	INF194K01607
133682	BANDHAN Equity Savings Fund - Regular Plan -Annual IDCW	12.931	25-Aug-2025	INF194KA1XX2	INF194KA1XY0
108993	BANDHAN Equity Savings Fund -B-DIVIDEND	12.36084532	17-Feb-2017	INF194K01565	INF194K01573
108994	BANDHAN Equity Savings Fund -B-GROWTH	16.0114	08-Jan-2015	INF194K01557	-
143259	BANDHAN Equity Savings Fund- Regular Plan -Quarterly IDCW	13.053	25-Aug-2025	INF194KA16J0	INF194KA17J8
143258	BANDHAN Equity Savings Fund-Direct Plan -Quarterly IDCW	13.570	25-Aug-2025	INF194KA19J4	INF194KA10K1
133681	BANDHAN Equity Savings Fund-Direct Plan-Annual IDCW	14.278	25-Aug-2025	INF194KA1YA8	INF194KA1YB6
118477	BANDHAN Equity Savings Fund-Direct Plan-Growth	34.821	25-Aug-2025	INF194K01Z02	-
118476	BANDHAN Equity Savings Fund-Direct Plan-Monthly IDCW	11.724	25-Aug-2025	INF194K01Z10	INF194K01Z28
147496	Baroda BNP Paribas Equity Savings Fund - Direct Plan - Growth	17.7518	25-Aug-2025	INF955L01IL3	-
147498	Baroda BNP Paribas Equity Savings Fund - Direct Plan - IDCW	14.2736	25-Aug-2025	-	INF955L01IN9
147494	Baroda BNP Paribas Equity Savings Fund - Regular Plan - Growth	16.6168	25-Aug-2025	INF955L01II9	-
147495	Baroda BNP Paribas Equity Savings Fund - Regular Plan - IDCW	13.3639	25-Aug-2025	-	INF955L01IK5
136567	DSP Equity Savings Fund - Direct Plan - Growth	24.463	25-Aug-2025	INF740KA1504	-
136568	DSP Equity Savings Fund - Direct Plan - IDCW	14.06	25-Aug-2025	INF740KA1512	INF740KA1520
136569	DSP Equity Savings Fund - Direct Plan - IDCW - Monthly	17.549	25-Aug-2025	INF740KA1538	INF740KA1546
136570	DSP Equity Savings Fund - Direct Plan - IDCW - Quarterly	17.465	25-Aug-2025	INF740KA1553	INF740KA1561
136563	DSP Equity Savings Fund - Regular Plan - Growth	21.801	25-Aug-2025	INF740KA1439	-
136564	DSP Equity Savings Fund - Regular Plan - IDCW	12.656	25-Aug-2025	INF740KA1447	INF740KA1454
136565	DSP Equity Savings Fund - Regular Plan - IDCW - Monthly	13.999	25-Aug-2025	INF740KA1462	INF740KA1470
136566	DSP Equity Savings Fund - Regular Plan - IDCW - Quarterly	13.999	25-Aug-2025	INF740KA1488	INF740KA1496
140350	Edelweiss Equity Savings Fund - Direct Plan - Bonus Option	28.164	25-Aug-2025	INF843K01KD6	-
140347	Edelweiss Equity Savings Fund - Direct Plan - Growth Option	28.1508	25-Aug-2025	INF843K01KC8	-
140348	Edelweiss Equity Savings Fund - Direct Plan - IDCW Option	20.4633	25-Aug-2025	INF843K01KE4	INF843K01KF1
141933	Edelweiss Equity Savings Fund - Direct Plan - Monthly - IDCW Option	16.3973	25-Aug-2025	INF754K01IN8	INF754K01IO6
140352	Edelweiss Equity Savings Fund - Regular Plan - Bonus Option	23.6102	18-Nov-2024	INF843K01KH7	-
140351	Edelweiss Equity Savings Fund - Regular Plan - Growth Option	25.4768	25-Aug-2025	INF843K01KG9	-
140349	Edelweiss Equity Savings Fund - Regular Plan - IDCW Option	17.6081	25-Aug-2025	INF843K01KI5	INF843K01KJ3
141934	Edelweiss Equity Savings Fund - Regular Plan - Monthly - IDCW Option	14.4494	25-Aug-2025	INF754K01IP3	INF754K01IQ1
144462	Franklin India Equity Savings Fund - Direct - IDCW	14.6889	25-Aug-2025	INF090I01PC9	INF090I01PB1
144465	Franklin India Equity Savings Fund - Direct - Monthly - IDCW	13.9347	25-Aug-2025	INF090I01PH8	INF090I01PG0
144467	Franklin India Equity Savings Fund - Direct - Quarterly - IDCW	13.8849	25-Aug-2025	INF090I01PL0	INF090I01PK2
144468	Franklin India Equity Savings Fund - IDCW	13.4820	25-Aug-2025	INF090I01OZ3	INF090I01OY6
144464	Franklin India Equity Savings Fund - Monthly - IDCW	13.3500	25-Aug-2025	INF090I01PF2	INF090I01PE5
144463	Franklin India Equity Savings Fund - Quarterly - IDCW	12.3422	25-Aug-2025	INF090I01PJ4	INF090I01PI6
144461	Franklin India Equity Savings Fund- Growth	16.4496	25-Aug-2025	INF090I01PA3	-
144466	Franklin India Equity Savings Fund- Growth Direct	17.9943	25-Aug-2025	INF090I01PD7	-
119128	HDFC Equity Savings Fund - Growth Option - Direct Plan	74.077	25-Aug-2025	INF179K01XT4	-
101585	HDFC Equity Savings Fund - GROWTH PLAN	66.107	25-Aug-2025	INF179K01AM7	-
119129	HDFC Equity Savings Fund - IDCW Option - Direct Plan	15.452	25-Aug-2025	INF179K01XR8	INF179K01XS6
101586	HDFC Equity Savings Fund - IDCW PLAN	12.94	25-Aug-2025	INF179K01AK1	INF179K01AL9
151060	HSBC Equity Savings Fund - Direct Growth	37.78	25-Aug-2025	INF917K01GE4	-
151061	HSBC Equity Savings Fund - Direct Monthly IDCW	17.4683	25-Aug-2025	INF917K01E37	INF917K01GA2
151059	HSBC Equity Savings Fund - Direct Quarterly IDCW	18.2309	25-Aug-2025	INF917K01GD6	INF917K01GC8
151058	HSBC Equity Savings Fund - Regular Growth	34.0277	25-Aug-2025	INF917K01AA5	-
151056	HSBC Equity Savings Fund - Regular Monthly IDCW	15.4395	25-Aug-2025	INF917K01965	INF917K01973
151057	HSBC Equity Savings Fund - Regular Quarterly IDCW	16.5031	25-Aug-2025	INF917K01981	INF917K01999
133051	ICICI Prudential Equity Savings Fund - Cumulative option	22.73	25-Aug-2025	INF109KA14I5	-
133054	ICICI Prudential Equity Savings Fund - Direct Plan - Cumulative option	24.41	25-Aug-2025	INF109KA11J9	-
133056	ICICI Prudential Equity Savings Fund - Direct Plan - Half Yearly IDCW	15.60	16-Sep-2022	INF109KA14J3	INF109KA17J6
133049	ICICI Prudential Equity Savings Fund - Direct Plan - Monthly IDCW	14.38	16-Sep-2022	INF109KA12J7	INF109KA15J0
133052	ICICI Prudential Equity Savings Fund - Direct Plan - Quarterly IDCW	16.14	25-Aug-2025	INF109KA13J5	INF109KA16J8
133057	ICICI Prudential Equity Savings Fund - Half Yearly IDCW	14.35	16-Sep-2022	INF109KA17I8	INF109KA10J1
133050	ICICI Prudential Equity Savings Fund - Monthly IDCW	12.17	16-Sep-2022	INF109KA15I2	INF109KA18I6
133053	ICICI Prudential Equity Savings Fund - Quarterly IDCW	13.65	25-Aug-2025	INF109KA16I0	INF109KA19I4
146457	Invesco India Equity Savings Fund - Direct Plan - Growth	18.9223	25-Aug-2025	INF205KA1049	-
146458	Invesco India Equity Savings Fund - Direct Plan - IDCW (Payout / Reinvestment)	18.8447	25-Aug-2025	INF205KA1064	INF205KA1031
146456	Invesco India Equity Savings Fund - Regular Plan - Growth	16.9819	25-Aug-2025	INF205KA1023	-
146455	Invesco India Equity Savings Fund - Regular Plan - IDCW (Payout / Reinvestment)	16.9803	25-Aug-2025	INF205KA1015	INF205KA1056
131373	Kotak Equity Savings Fund - Direct - Growth	28.9845	25-Aug-2025	INF174K01D28	-
131375	Kotak Equity Savings Fund - Direct - Monthly Payout of Income Distribution cum capital withdrawal option	20.808	25-Aug-2025	INF174K01D36	INF174K01D51
131372	Kotak Equity Savings Fund - Regular - Growth	26.3575	25-Aug-2025	INF174K01C78	-
131374	Kotak Equity Savings Fund - Regular - Monthly Payout of Income Distribution cum capital withdrawal option	19.298	25-Aug-2025	INF174K01C86	INF174K01D02
151952	LIC MF Equity Savings Fund-Direct Plan-Growth	31.3724	25-Aug-2025	INF397L01AZ5	-
151953	LIC MF Equity Savings Fund-Direct Plan-Monthly IDCW	21.1901	25-Aug-2025	INF397L01BA6	INF397L01BB4
151954	LIC MF Equity Savings Fund-Direct Plan-Quarterly IDCW	17.4767	25-Aug-2025	INF397L01BD0	INF397L01BE8
151950	LIC MF Equity Savings Fund-Regular Plan-Growth	27.7714	25-Aug-2025	INF397L01315	-
151949	LIC MF Equity Savings Fund-Regular Plan-Monthly IDCW	21.8801	25-Aug-2025	INF397L01257	INF397L01265
151951	LIC MF Equity Savings Fund-Regular Plan-Quarterly IDCW	20.6865	25-Aug-2025	INF397L01281	INF397L01299
140444	Mahindra Manulife Equity Savings Fund - Direct Plan -Growth	24.0132	25-Aug-2025	INF174V01184	-
140447	Mahindra Manulife Equity Savings Fund - Regular Plan - Growth	20.5411	25-Aug-2025	INF174V01150	-
140442	Mahindra Manulife Equity Savings Fund -Direct Plan -Dividend	17.2220	25-Aug-2025	INF174V01192	INF174V01200
140446	Mahindra Manulife Equity Savings Fund -Regular Plan -Dividend	14.1323	25-Aug-2025	INF174V01168	INF174V01176
145694	Mirae Asset Equity Savings Fund Direct IDCW	14.140	25-Aug-2025	INF769K01EJ3	INF769K01EM7
145696	Mirae Asset Equity Savings Fund Regular IDCW	13.057	25-Aug-2025	INF769K01EH7	INF769K01EL9
145693	Mirae Asset Equity Savings Fund- Direct Plan- Growth	21.750	25-Aug-2025	INF769K01EK1	-
